id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288217960,UD. Jordi Jagad,Jasa,84.0,94.0,6656148.0,48711729.0,Bukalapak,509.0,Belum Terdaftar,2012,42055581.0,534000000.0,509.0
288217961,UD. Mario Sasmita,Pendidikan,15.0,0.0,1310569.0,21804081.0,Tokopedia,592.0,Terdaftar,2009,20493512.0,45000000.0,592.0
288217962,UD. Rangga Satria Rian,Perdagangan,84.0,32.0,3105910.0,17791158.0,Lazada,807.0,Belum Terdaftar,2022,14685248.0,348000000.0,807.0
288217963,UD. Wenny Paseban,Perdagangan,33.0,94.0,7163841.0,13692037.0,Tokopedia,801.0,Belum Terdaftar,2019,6528196.0,381000000.0,801.0
288217964,UD. Qais Mulyo,Perdagangan,64.0,65.0,990905.0,28443392.0,Bukalapak,309.0,Terdaftar,2004,27452487.0,387000000.0,309.0
288217965,UD. Echa Wicaksana,Pendidikan,30.0,14.0,4081793.0,9258846.0,Website Sendiri,215.0,Terdaftar,2019,5177053.0,132000000.0,215.0
288217966,UD. Elva Cerah,Pendidikan,80.0,99.0,4396462.0,11404266.0,Lazada,123.0,Terdaftar,2014,7007804.0,537000000.0,123.0
288217967,UD. Fikra Tirtaatmaja,Perdagangan,97.0,35.0,5358207.0,30550762.0,Website Sendiri,640.0,Belum Terdaftar,2001,25192555.0,396000000.0,640.0
288217968,UD. Raka Bima,Perdagangan,82.0,90.0,5229634.0,45357663.0,Website Sendiri,655.0,Data tidak tersedia,2015,40128029.0,516000000.0,655.0
288217969,UD. Kanza Gemilang,Perdagangan,98.0,48.0,6099703.0,46222943.0,Bukalapak,435.0,Belum Terdaftar,2024,40123240.0,438000000.0,435.0
288217970,UD. Jasmine Haji Berlian,Kesehatan,21.0,80.0,8531188.0,16758980.0,Bukalapak,389.0,Terdaftar,2022,8227792.0,303000000.0,389.0
288217971,UD. Yusuf Anggrek,Perdagangan,51.0,49.0,4243999.0,35455433.0,unknown,367.0,Terdaftar,2016,31211434.0,300000000.0,367.0
288217972,UD. Tami Abadi,Kesehatan,15.0,39.0,8366277.0,13281115.0,Lazada,771.0,Belum Terdaftar,2021,4914838.0,162000000.0,771.0
288217973,UD. Fadli Harmoni,Pendidikan,9.0,71.0,6550742.0,39698621.0,Tokopedia,454.0,Terdaftar,Data tidak tersedia,33147879.0,240000000.0,454.0
288217974,UD. Yusuf Arya,Perdagangan,49.0,26.0,1379649.0,25226328.0,Tokopedia,354.0,Terdaftar,2010,23846679.0,225000000.0,354.0
288217975,UD. Wesly Ananta,Kesehatan,14.0,85.0,933152.0,5745335.0,Lazada,773.0,Belum Terdaftar,2010,4812183.0,297000000.0,773.0
288217976,UD. Viona Sejahtera,Pendidikan,94.0,87.0,1883303.0,35808116.0,Bukalapak,43.0,Belum Terdaftar,2021,33924813.0,543000000.0,43.0
288217977,UD. Hendra Mulyo Zulfa,Jasa,35.0,99.0,8460783.0,28663575.0,Tokopedia,714.0,Belum Terdaftar,2016,20202792.0,402000000.0,714.0
288217978,UD. Qamar Pancasila,Kesehatan,92.0,63.0,4490130.0,38983289.0,Tokopedia,46.0,Terdaftar,2000,34493159.0,465000000.0,46.0
288217979,UD. Gani Jatiwangi,Kesehatan,40.0,13.0,2883650.0,44261260.0,Website Sendiri,517.0,Belum Terdaftar,2013,41377610.0,253800000.0,517.0
288217980,UD. Ulil Resaputra,Kesehatan,33.0,78.0,1510110.0,4375488.0,Shopee,882.0,Terdaftar,2003,2865378.0,333000000.0,882.0
288217981,UD. Ari Cendana,Perdagangan,97.0,38.0,6811056.0,10493479.0,Lazada,345.0,Terdaftar,2019,3682423.0,405000000.0,345.0
288217982,UD. Anisa Baskara,unknown,3.0,93.0,2239759.0,30625003.0,Tokopedia,512.0,Terdaftar,2012,28108790.2,288000000.0,512.0
288217983,UD. Oki Wijaya,Jasa,63.0,39.0,8678517.0,36256596.0,Bukalapak,486.0,Belum Terdaftar,2005,27578079.0,306000000.0,486.0
288217984,UD. Pandu Sangkala,Jasa,95.0,94.0,5830010.0,39821865.0,Shopee,802.0,Terdaftar,2012,33991855.0,567000000.0,802.0
288217985,UD. Bella Manunggal,Jasa,32.0,48.0,9693986.0,30280483.0,Bukalapak,432.0,Belum Terdaftar,2020,20586497.0,240000000.0,432.0
288217986,UD. Ulya Ranggalawe,Perdagangan,22.0,86.0,9441435.0,26604680.0,Tokopedia,135.0,Terdaftar,2015,17163245.0,324000000.0,135.0
288217987,UD. Lea Nirmala,Kesehatan,75.0,78.0,6361998.0,5381104.0,Bukalapak,925.0,Terdaftar,2008,-980894.0,459000000.0,925.0
288217988,UD. Balqis Adiwarna,Perdagangan,43.0,12.0,9169154.0,46596926.0,Bukalapak,186.0,Terdaftar,2013,37814253.0,165000000.0,186.0
288217989,UD. Zera Siang,Pendidikan,41.0,60.0,7227478.0,15116483.0,Shopee,866.0,Terdaftar,2011,7889005.0,303000000.0,866.0
288217990,UD. Marwan Pancasila,Kesehatan,66.0,20.0,5628556.0,25760046.0,Website Sendiri,986.0,Terdaftar,2007,20131490.0,258000000.0,986.0
288217991,UD. Anis Cendana,Kesehatan,81.0,57.0,689862.0,28045537.0,Lazada,749.0,Belum Terdaftar,2015,27355675.0,414000000.0,749.0
288217992,UD. Gita Anindita,Pendidikan,65.0,74.0,8948455.0,8016035.0,Tokopedia,321.0,Terdaftar,2017,-932420.0,417000000.0,321.0
288217993,UD. Yasir Trisakti,Kesehatan,72.0,44.0,5478029.0,12512247.0,Bukalapak,79.0,Terdaftar,2022,7034218.0,348000000.0,79.0
288217994,UD. Guntur Wisesa,Jasa,15.0,94.0,869887.0,39543017.0,Tokopedia,754.0,Belum Terdaftar,2003,38673130.0,327000000.0,754.0
288217995,UD. Maudy Prana,Kesehatan,21.0,46.0,1051311.0,41277125.0,Bukalapak,561.0,Belum Terdaftar,2019,40225814.0,201000000.0,561.0
288217996,UD. Bela Purnama,Jasa,92.0,4.0,6162966.0,24416936.0,Website Sendiri,609.0,Terdaftar,2006,18253970.0,288000000.0,609.0
288217997,UD. Omar Prima,Jasa,77.0,0.0,2335170.0,38230659.0,Website Sendiri,583.0,Belum Terdaftar,2005,35895489.0,231000000.0,583.0
288217998,UD. Dani Asmaralaya,Jasa,40.0,53.0,9773801.0,45115057.0,Tokopedia,178.0,Terdaftar,2006,35341256.0,279000000.0,178.0
288217999,UD. Lono Pelangi,Perdagangan,30.0,39.0,6284659.0,13517772.0,Tokopedia,231.0,Terdaftar,2023,7233113.0,207000000.0,231.0
288218000,UD. Laras Swargaloka,Jasa,89.0,0.0,6396803.0,27597811.0,Tokopedia,914.0,Belum Terdaftar,2022,21201008.0,267000000.0,914.0
288218001,UD. Wesly Cinta,Pendidikan,93.0,98.0,2674622.0,23013687.0,Tokopedia,113.0,Terdaftar,2009,20339065.0,573000000.0,113.0
288218002,UD. Zidan Jatinagara Bagir,Jasa,28.0,30.0,8283366.0,18547479.0,Website Sendiri,947.0,Terdaftar,2007,10264113.0,174000000.0,947.0
288218003,UD. Willy Tirtayasa,Perdagangan,28.0,98.0,3168314.0,49503413.0,Lazada,690.0,Belum Terdaftar,2023,46335099.0,378000000.0,690.0
288218004,UD. Galang Malam Vega,Kesehatan,51.0,98.0,3056897.0,42867388.0,Bukalapak,931.0,Belum Terdaftar,2004,39810491.0,447000000.0,931.0
288218005,UD. Heri Purnama,Perdagangan,97.0,74.0,2048242.0,17340730.0,Website Sendiri,622.0,Terdaftar,2017,15292488.0,513000000.0,622.0
288218006,UD. Febri Baskara,Perdagangan,20.0,72.0,6067486.0,32426441.0,Shopee,691.0,Terdaftar,2011,26358955.0,276000000.0,691.0
288218007,UD. Hanafi Sanjaya,Pendidikan,69.0,31.0,2851975.0,17450874.0,Lazada,633.0,Terdaftar,2000,14598899.0,300000000.0,633.0
288218008,UD. Eddy Adikara,Jasa,15.0,35.0,6653323.0,36624809.0,Tokopedia,490.0,Terdaftar,2002,29971486.0,150000000.0,490.0
288218009,UD. Barokah Trisaktiatma,Kesehatan,50.0,10.0,5103321.0,20320709.0,Tokopedia,666.0,Terdaftar,2024,15217388.0,180000000.0,666.0
288218010,UD. Ony Damai,Pendidikan,27.0,30.0,5445707.0,25771710.0,Tokopedia,839.0,Terdaftar,2008,20326003.0,171000000.0,839.0
288218011,UD. Zidan Agung,Jasa,47.0,17.0,5277715.0,31311529.0,Website Sendiri,869.0,Terdaftar,2014,26033814.0,192000000.0,869.0
288218012,UD. Fanny Citra,Kesehatan,8.0,45.0,2713237.0,11805809.0,Tokopedia,745.0,Belum Terdaftar,2001,9092572.0,159000000.0,745.0
288218013,UD. Krisna Jayengpati,Pendidikan,59.0,52.0,6948393.0,40159820.0,Website Sendiri,768.0,Terdaftar,2001,33211427.0,333000000.0,768.0
288218014,UD. Chiko Hastinapura Alif,Perdagangan,69.0,23.0,1047646.0,27464719.0,Bukalapak,816.0,Data tidak tersedia,2007,26417073.0,276000000.0,816.0
288218015,UD. Prananda Gatra,Perdagangan,29.0,2.0,9829849.0,37204892.0,Shopee,531.0,Terdaftar,2014,27375043.0,93000000.0,531.0
288218016,UD. Obed Kusuma,Perdagangan,72.0,45.0,1372781.0,24996131.0,Bukalapak,167.0,Terdaftar,2024,23623350.0,351000000.0,167.0
288218017,UD. Maudy Anggrek,Pendidikan,31.0,92.0,5583116.0,42671385.0,Tokopedia,219.0,Belum Terdaftar,2014,37088269.0,369000000.0,219.0
288218018,UD. Aqila Kawiswara,Pendidikan,27.0,89.0,4402681.0,19715801.0,Bukalapak,822.0,Belum Terdaftar,2001,15628472.0,348000000.0,822.0
288218019,UD. Prita Mayang,Perdagangan,24.0,19.0,7258232.0,4553326.0,Bukalapak,221.0,Terdaftar,2024,-2704906.0,129000000.0,221.0
288218020,UD. Qasya Mahkota,Perdagangan,27.0,79.0,3365676.0,11151422.0,Shopee,973.0,Terdaftar,2013,7785746.0,318000000.0,973.0
288218021,UD. Arman Sentosa,Pendidikan,15.0,44.0,4743841.0,44089542.0,Lazada,277.0,Terdaftar,2024,39345701.0,177000000.0,277.0
288218022,UD. Xenia Cinta,Pendidikan,12.0,60.0,4779655.0,47029249.0,Shopee,467.6,Belum Terdaftar,2001,42249594.0,216000000.0,200.0
288218023,UD. Yola Merdeka,Kesehatan,10.0,18.0,7668435.0,31927528.0,Tokopedia,614.0,Terdaftar,2019,24259093.0,84000000.0,614.0
288218024,UD. Oki Tengah,Kesehatan,24.0,52.0,4408584.0,19348680.0,Bukalapak,992.0,Belum Terdaftar,2016,14940096.0,228000000.0,992.0
288218025,UD. Viera Tengah,Kesehatan,9.0,31.0,8423035.0,5315237.0,Shopee,170.0,Belum Terdaftar,2007,-3107798.0,120000000.0,170.0
288218026,UD. Khalid Wicaksana,Jasa,21.0,6.0,2164136.0,15572097.0,Lazada,281.0,Terdaftar,2020,13407961.0,81000000.0,281.0
288218027,UD. Ciko Manik,Pendidikan,49.0,44.0,5757663.0,26804748.0,Shopee,804.0,Belum Terdaftar,2014,21047085.0,279000000.0,804.0
288218028,UD. Rian Ratu,Jasa,74.0,92.0,9715234.0,7209186.0,Website Sendiri,126.0,Belum Terdaftar,2020,-2506048.0,498000000.0,126.0
288218029,UD. Eddy Arya Vera,Jasa,41.0,77.0,3575012.0,9777094.0,Lazada,759.0,Terdaftar,2007,6202082.0,354000000.0,759.0
288218030,UD. Alif Sanjaya Abdi,Perdagangan,75.0,57.0,8675907.0,18391871.0,Tokopedia,567.0,Belum Terdaftar,2012,9715964.0,396000000.0,567.0
288218031,UD. Amir Tirtayasa,Jasa,86.0,76.0,9028964.0,43025693.0,Shopee,541.0,Belum Terdaftar,2023,35349092.2,486000000.0,541.0
288218032,UD. Lana Darma,Perdagangan,48.0,39.0,7204909.0,9069230.0,Lazada,215.0,Belum Terdaftar,2000,1864321.0,261000000.0,215.0
288218033,UD. Tariq Mahkota,Kesehatan,32.0,99.0,3112974.0,32897062.0,Shopee,48.0,Terdaftar,2017,29784088.0,393000000.0,48.0
288218034,UD. Hanaura Mahendra,Perdagangan,24.0,64.0,8124258.0,25390721.0,Tokopedia,234.0,Terdaftar,2013,17266463.0,264000000.0,234.0
288218035,UD. Indira Prana,Pendidikan,14.0,37.2,9999760.0,2133957.0,Website Sendiri,435.0,Belum Terdaftar,2008,-7865803.0,237000000.0,435.0
288218036,UD. Citra Purnama Made,Kesehatan,43.0,12.0,8469588.2,5204098.0,Bukalapak,387.0,Belum Terdaftar,2016,-3954973.0,165000000.0,387.0
288218037,UD. Nisa Sasmita Iqbal,Pendidikan,33.0,47.0,5942797.0,22546877.0,Shopee,793.0,Belum Terdaftar,2005,16604080.0,240000000.0,793.0
288218038,UD. Bulan Wetan,Jasa,93.0,24.0,3609971.0,2120317.0,Shopee,158.0,Terdaftar,2005,-1489654.0,351000000.0,158.0
288218039,UD. Zainab Gita Zulfa,Perdagangan,60.0,85.0,3020394.0,17359910.0,Shopee,933.0,Belum Terdaftar,2024,14339516.0,435000000.0,933.0
288218040,UD. Oniel Darussalam,Pendidikan,99.0,8.0,2039438.0,44162061.0,Bukalapak,411.0,Belum Terdaftar,2002,42122623.0,321000000.0,411.0
288218041,UD. Eni Tirta,Perdagangan,18.0,7.0,3905387.0,13863949.0,Website Sendiri,351.0,Belum Terdaftar,2010,9958562.0,75000000.0,351.0
288218042,UD. Harun Sasmita,Pendidikan,45.0,41.0,4650947.0,45635854.0,Shopee,245.0,Belum Terdaftar,2022,40984907.0,258000000.0,245.0
288218043,UD. Tama Brata Laras,Pendidikan,82.0,71.0,6906344.0,26035117.0,Website Sendiri,816.0,Belum Terdaftar,2008,19128773.0,459000000.0,816.0
288218044,UD. Lukita Agung,Jasa,60.0,24.0,3267733.0,49746072.0,Website Sendiri,350.0,Belum Terdaftar,2014,46478339.0,252000000.0,350.0
288218045,UD. Marsya Wijaya,Jasa,39.0,15.0,6786845.0,40409445.0,Tokopedia,102.0,Belum Terdaftar,2022,33622600.0,162000000.0,102.0
288218046,UD. Gerry Dewangga,Jasa,71.0,51.0,8233724.0,8375461.0,Lazada,801.0,Belum Terdaftar,2013,141737.0,366000000.0,801.0
288218047,UD. Lea Suryaatmaja,Jasa,16.0,29.0,3246943.0,45034862.0,Shopee,296.0,Terdaftar,2005,41787919.0,135000000.0,296.0
288218048,UD. Iman Kencana,Perdagangan,25.0,96.0,5139569.0,38126353.0,Shopee,805.0,Belum Terdaftar,2012,32986784.0,363000000.0,805.0
288218049,UD. Eni Nawasena,Perdagangan,9.0,86.0,3540235.0,28513836.0,Website Sendiri,147.0,Belum Terdaftar,2018,24973601.0,285000000.0,147.0
288218050,UD. Yuli Wacana Priska,Pendidikan,7.0,6.0,9235263.0,33091117.8,Lazada,435.0,Belum Terdaftar,2010,25498907.0,39000000.0,435.0
288218051,UD. Fahmi Wirajaya,Jasa,90.0,41.0,6650541.0,5660013.0,Shopee,818.0,Belum Terdaftar,2007,-990528.0,393000000.0,818.0
288218052,UD. Obed Utama,Pendidikan,75.0,63.0,9228547.0,30081169.0,Bukalapak,879.0,Belum Terdaftar,2020,20852622.0,414000000.0,879.0
288218053,UD. Vidi Gandewa,Perdagangan,57.0,80.0,1393558.0,32150150.0,Shopee,630.0,Terdaftar,2007,30756592.0,411000000.0,630.0
288218054,UD. Raka Gandewa,Jasa,87.0,39.0,4121865.0,2059015.0,Website Sendiri,138.0,Terdaftar,2017,-2062850.0,378000000.0,138.0
,UD. Arman Suryaputra Adinda,Jasa,52.0,29.0,9996183.0,31587025.0,Tokopedia,640.0,Terdaftar,2021,21590842.0,243000000.0,640.0
288218056,UD. Anis Resaputra,Pendidikan,98.0,91.0,8643927.0,39825926.0,Tokopedia,474.0,Terdaftar,2011,31181999.0,567000000.0,474.0
288218057,UD. Yayan Bahari Bayu,Perdagangan,97.0,10.0,3700246.0,26981737.0,Shopee,443.0,Terdaftar,2009,20511563.6,321000000.0,443.0
288218058,UD. Miko Pusaka,Jasa,72.0,20.0,5917216.0,23650821.0,Bukalapak,807.0,Belum Terdaftar,2006,17733605.0,276000000.0,807.0
288218059,UD. Jaya Anindita,Kesehatan,1.0,70.0,3021219.0,13993965.0,Shopee,180.0,Terdaftar,2020,10972746.0,213000000.0,180.0
288218060,UD. Baim Trisaktiatma,Perdagangan,35.0,60.0,3582848.0,47770893.0,Bukalapak,768.0,Terdaftar,2020,44188045.0,285000000.0,768.0
288218061,UD. Zainab Wetan,Perdagangan,5.0,60.0,3057415.0,15856463.0,Tokopedia,858.0,Belum Terdaftar,2019,12799048.0,195000000.0,858.0
288218062,UD. Riko Cendana,Jasa,26.0,21.0,9733926.0,37041361.0,Tokopedia,120.0,Terdaftar,2008,27307435.0,141000000.0,120.0
288218063,UD. Tami Taruna,Pendidikan,54.0,92.0,8116767.0,35373094.0,Bukalapak,623.0,Terdaftar,2007,27256327.0,438000000.0,623.0
288218064,UD. Santi Sasmita,Jasa,76.0,47.0,8017694.0,17953424.0,Lazada,429.0,Belum Terdaftar,2010,9935730.0,369000000.0,429.0
288218065,UD. Chintya Nawasena Widya,Jasa,41.0,6.0,8078505.0,19817846.0,Website Sendiri,678.0,Terdaftar,2005,11739341.0,141000000.0,678.0
288218066,UD. Alya Baruna,Kesehatan,86.0,60.0,8303467.0,17138569.0,Bukalapak,317.0,Belum Terdaftar,2002,8835102.0,438000000.0,317.0
288218067,UD. Dewi Jati,Jasa,45.0,71.0,5536384.0,23292503.0,Lazada,201.0,Belum Terdaftar,2019,17756119.0,348000000.0,201.0
288218068,UD. Elen Dwijaputra,Jasa,23.0,55.0,9251585.0,34405208.0,Lazada,812.0,Belum Terdaftar,2022,25153623.0,234000000.0,812.0
288218069,UD. Joko Sukarela Krisna,Jasa,46.0,56.0,6571413.0,19608586.0,Shopee,720.0,Belum Terdaftar,2013,13037173.0,306000000.0,720.0
288218070,UD. Rosa Dwijaputra,Jasa,1.0,10.0,3625430.0,31024312.0,Bukalapak,46.0,Terdaftar,2023,27398882.0,33000000.0,46.0
288218071,UD. Iman Prabawa,Kesehatan,86.0,72.0,5652914.0,41908993.0,Lazada,439.0,Terdaftar,2013,36256079.0,474000000.0,439.0
288218072,UD. Zidanar Praja,Jasa,82.0,71.4,6989943.0,17735749.0,Website Sendiri,641.0,Belum Terdaftar,2014,10745806.0,411000000.0,641.0
288218073,UD. Ayesha Sumringah,Perdagangan,85.0,45.0,8804927.0,12314854.0,Tokopedia,582.0,Belum Terdaftar,2000,3509927.0,390000000.0,582.0
288218074,UD. Ismail Trisakti,Kesehatan,55.0,94.0,6159343.0,13321162.0,Shopee,897.0,Belum Terdaftar,2011,7161819.0,447000000.0,897.0
288218075,UD. Pandu Persada Nando,Pendidikan,66.0,19.0,711221.0,27424205.0,Bukalapak,375.0,Terdaftar,2010,26712984.0,255000000.0,375.0
unknown,UD. Vera Kinarya Pandu,Jasa,55.0,35.0,7935256.0,34300257.0,Bukalapak,645.0,Terdaftar,2006,26365001.0,270000000.0,645.0
288218077,UD. Rendi Trisakti,Perdagangan,26.0,46.0,6916626.0,34416691.0,Shopee,327.0,Terdaftar,2011,27500065.0,216000000.0,327.0
288218078,UD. Andi Manunggal Jibril,Perdagangan,41.0,7.0,7382203.0,5449394.0,Website Sendiri,330.0,Belum Terdaftar,2008,-1932809.0,144000000.0,330.0
288218079,UD. Uchie Adhi,Jasa,48.0,24.0,4897173.0,34943453.0,Tokopedia,665.0,Terdaftar,2012,30046280.0,216000000.0,665.0
288218080,UD. Tariq Agastya,Perdagangan,68.0,28.0,8367694.0,3713674.0,Lazada,174.0,Belum Terdaftar,2012,-4654020.0,288000000.0,174.0
,UD. Omar Makmur,Kesehatan,12.0,41.0,4530288.0,40676691.0,Lazada,760.0,Belum Terdaftar,2005,36146403.0,159000000.0,760.0
288218082,UD. Habib Adhi,Perdagangan,87.0,83.0,6432131.0,22875995.0,Lazada,125.0,Terdaftar,2014,16443864.0,510000000.0,125.0
288218083,UD. Gracia Brata,Perdagangan,94.0,23.0,4286485.0,1507831.0,Shopee,191.0,Terdaftar,2016,-2778654.0,351000000.0,191.0
288218084,UD. Zulkarnaen Nirwasita,Perdagangan,95.0,93.0,2037193.0,2671984.0,unknown,528.0,Belum Terdaftar,2001,634791.0,564000000.0,528.0
288218085,UD. Irma Indah Sella,Jasa,14.0,90.0,1734835.0,27742806.0,Shopee,814.0,Terdaftar,2006,26007971.0,312000000.0,814.0
288218086,UD. Udin Buana,Jasa,35.0,21.0,4466441.0,30982026.0,Bukalapak,430.0,Terdaftar,2000,26515585.0,168000000.0,430.0
288218087,UD. Diva Nirwasita,Perdagangan,47.0,93.0,1644521.0,37880831.0,Lazada,114.0,Belum Terdaftar,2003,36723694.2,420000000.0,114.0
288218088,UD. Zaki Citra,Pendidikan,27.0,5.0,5430047.0,48756732.0,Bukalapak,625.0,Belum Terdaftar,2009,43326685.0,96000000.0,625.0
288218089,UD. Yolanda Kencana,Jasa,95.0,66.0,3039702.0,24962671.0,Website Sendiri,305.0,Terdaftar,2004,21922969.0,483000000.0,305.0
288218090,UD. Qyla Pusaka,Jasa,52.0,41.0,1889059.0,17760117.0,Lazada,569.0,Data tidak tersedia,2019,15871058.0,279000000.0,569.0
288218091,UD. Ziva Baruna,Kesehatan,22.0,60.0,9722313.0,42225754.0,Bukalapak,750.0,Belum Terdaftar,2009,32503441.0,246000000.0,750.0
288218092,UD. Dewi Bahagia,Kesehatan,98.0,78.2,1426175.0,24300657.0,Shopee,890.0,Terdaftar,2011,22874482.0,480000000.0,890.0
288218093,UD. Gerry Prima,Jasa,90.0,47.0,811629.0,11688200.0,Bukalapak,771.0,Terdaftar,2001,10876571.0,411000000.0,771.0
288218094,UD. Wulan Panji,Pendidikan,57.0,42.0,5987653.0,43832508.0,Lazada,17.0,Terdaftar,2002,37844855.0,297000000.0,17.0
288218095,UD. Ony Wiratama Hana,Kesehatan,63.0,4.0,8888272.0,3756986.0,Shopee,667.0,Terdaftar,2022,-5131286.0,201000000.0,667.0
288218096,UD. Wahyu Baskara Fikri,Kesehatan,74.0,30.0,871968.0,19587349.0,Shopee,294.0,Belum Terdaftar,2021,18715381.0,312000000.0,294.0
288218097,UD. Carissa Wetan,Perdagangan,77.0,15.0,1581453.0,27966620.0,Bukalapak,727.0,Belum Terdaftar,2011,26385167.0,276000000.0,727.0
288218098,UD. Mario Dharma,Perdagangan,90.0,62.0,1955136.4,45972224.0,Website Sendiri,229.0,Belum Terdaftar,2001,45260632.0,456000000.0,229.0
288218099,UD. Rian Satriya,Jasa,19.0,49.0,8907317.0,35192802.0,Bukalapak,917.0,Terdaftar,2017,26285485.0,204000000.0,917.0
288218100,UD. Salsa Saprahan,Jasa,44.0,63.0,3330901.0,49216334.0,Lazada,412.0,Belum Terdaftar,2000,45885433.0,321000000.0,412.0
288218101,UD. Kiki Widhi,Jasa,47.0,96.0,7468236.0,20611591.0,Website Sendiri,828.0,Terdaftar,2004,13143355.0,429000000.0,828.0
288218102,UD. Vino Gunawan Halim,Perdagangan,60.0,99.0,7152172.0,47358861.0,Website Sendiri,220.0,Belum Terdaftar,2018,40206689.0,477000000.0,220.0
288218103,UD. Jordi Panji Fikri,Perdagangan,12.0,4.0,3165936.0,25263800.0,Shopee,181.0,Belum Terdaftar,2003,22097864.0,48000000.0,181.0
288218104,UD. Eka Sumirat,Kesehatan,61.0,74.0,2918553.0,44384360.0,Bukalapak,398.0,Belum Terdaftar,2010,41465807.0,405000000.0,398.0
288218105,UD. Gisel Brata Nadia,Jasa,80.0,63.0,2292017.0,31223558.0,Bukalapak,840.0,Terdaftar,2008,28931541.0,429000000.0,840.0
288218106,UD. Candra Tejakusuma,Kesehatan,97.0,76.0,2094448.0,9437162.0,Tokopedia,101.0,Belum Terdaftar,2023,7342714.0,519000000.0,101.0
288218107,UD. Vera Indah,Pendidikan,31.0,28.0,712016.0,23109574.0,Tokopedia,455.0,Terdaftar,2000,22397558.0,177000000.0,455.0
288218108,UD. Zainab Sudarsana,Pendidikan,94.0,2.0,9754543.0,3621241.0,Lazada,486.0,Belum Terdaftar,Data tidak tersedia,-6133302.0,288000000.0,486.0
288218109,UD. Bagas Lempung,Jasa,55.0,89.0,3584748.0,35418809.0,Bukalapak,471.0,Terdaftar,2001,31834061.0,432000000.0,471.0
288218110,UD. Ghani Ceria,Jasa,20.0,89.0,3815184.0,7021727.0,Bukalapak,201.0,Belum Terdaftar,2023,3206543.0,327000000.0,201.0
288218111,UD. Diva Pusaka Yaniar,Pendidikan,41.0,39.0,3126411.0,31448615.0,Tokopedia,945.0,Belum Terdaftar,2005,28322204.0,240000000.0,945.0
288218112,UD. Dina Tri,Pendidikan,33.0,62.0,2074978.0,27322681.0,Website Sendiri,634.0,Terdaftar,2000,25247703.0,285000000.0,634.0
288218113,UD. Qayla Setia,Jasa,14.0,23.0,3634646.0,19167033.0,Website Sendiri,117.0,Terdaftar,2010,15532387.0,111000000.0,117.0
288218114,UD. Chintya Merdeka,Perdagangan,27.0,52.0,9616894.0,28128673.0,Shopee,581.0,Terdaftar,2020,18511779.0,237000000.0,581.0
288218115,UD. Uli Saputrautama,Kesehatan,84.0,5.0,6823909.0,31222597.0,Shopee,801.0,Terdaftar,2020,24398688.0,267000000.0,801.0
288218116,UD. Ghani Kinarya,Jasa,42.0,49.0,9194377.0,20788308.0,Lazada,692.0,Terdaftar,2017,11593931.0,273000000.0,692.0
288218117,UD. Yusuf Karya,Kesehatan,6.0,19.0,987984.0,44855066.0,Bukalapak,585.0,Belum Terdaftar,2012,43867082.0,75000000.0,530.4
288218118,UD. Hilmi Sarwono,Perdagangan,88.0,79.6,1047323.0,23392155.0,Lazada,495.0,Terdaftar,2012,22344832.0,471000000.0,495.0
288218119,UD. Hasna Tirtaatmaja,Perdagangan,85.0,24.0,4401818.0,41636102.0,Bukalapak,165.0,Belum Terdaftar,2022,37234284.0,327000000.0,165.0
288218120,UD. Berlian Raharja,Jasa,53.0,28.0,5653718.0,34849112.0,Shopee,41.0,Terdaftar,2018,29195394.0,243000000.0,41.0
288218121,UD. Reza Yudhistira,Jasa,78.0,60.0,3029421.0,2981679.0,Bukalapak,984.0,Terdaftar,unknown,-47742.0,414000000.0,984.0
288218122,UD. Zidan Bangun,Pendidikan,91.0,66.0,8634509.0,32133834.0,Lazada,579.0,Terdaftar,2014,23499325.0,471000000.0,579.0
288218123,UD. Riyan Utama,Kesehatan,87.0,42.0,9434927.0,12424954.0,Shopee,36.0,Terdaftar,2005,2990027.0,387000000.0,36.0
288218124,UD. Gani Winata,Kesehatan,48.0,64.0,3921366.0,40667500.0,Shopee,970.0,Terdaftar,2022,36746134.0,336000000.0,970.0
288218125,UD. Reza Sejahtera Monica,Pendidikan,27.0,91.0,9545269.0,2262788.0,Website Sendiri,209.0,Terdaftar,2021,-7282481.0,297000000.0,209.0
288218126,UD. Jasmine Sakti,Pendidikan,55.0,91.0,4470480.0,38696424.0,Shopee,47.0,Belum Terdaftar,2022,34225944.0,438000000.0,47.0
288218127,UD. Halim Artha,Perdagangan,49.0,25.0,2193772.0,26767539.0,Lazada,857.0,Terdaftar,2002,24573767.0,222000000.0,857.0
288218128,UD. Cahya Prawira,Pendidikan,31.0,44.0,4236936.0,14211493.0,Bukalapak,248.0,Terdaftar,2014,9974557.0,225000000.0,248.0
288218129,UD. Elok Suryaatmaja,Jasa,78.0,4.0,6102253.0,6483715.0,Data tidak tersedia,698.0,Terdaftar,2001,381462.0,246000000.0,698.0
